framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,16384,96,8,128,1,fp8,fp8,0,6.747646331787109
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,16384,96,8,128,1,bfloat16,bfloat16,0,10.564524841308593
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,96,128,1,bfloat16,fp8,0,3.651073455810547
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,96,128,1,fp8,fp8,0,3.5109279632568358
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,16384,96,4,128,1,fp8,fp8,0,6.533427429199219
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,1,128,1,bfloat16,fp8,0,3.4122447967529297
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,1,128,1,bfloat16,bfloat16,0,5.411993789672851
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,1,128,1,fp8,fp8,0,3.376766586303711
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,2,128,1,bfloat16,fp8,0,3.383073425292969
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,2,128,1,bfloat16,bfloat16,0,4.979710388183594
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,2,128,1,fp8,fp8,0,3.3939582824707033
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,4,128,1,bfloat16,fp8,0,3.3682254791259765
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,4,128,1,bfloat16,bfloat16,0,5.179355239868164
