framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8192,0.030917758941650393,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16384,0.008077440261840822,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16384,0.03094016075134277,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,32768,0.008326079845428467,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,32768,0.03124799966812134,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,65536,0.008378880023956299,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,65536,0.030764479637145997,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,131072,0.008992319703102112,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,131072,0.030938239097595216,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,262144,0.01892799973487854,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,262144,0.03096031904220581,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,524288,0.019745919704437256,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,524288,0.03147423982620239,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,1048576,0.02809920072555542,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,1048576,0.03913503885269165,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,2097152,0.044138560295104975,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,2097152,0.05460063934326172,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,4194304,0.07644927978515625,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,4194304,0.08554528236389161,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,8388608,0.08075263977050781,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8388608,0.0765561580657959,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16777216,0.12155232429504395,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16777216,0.12858495712280274,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,33554432,0.18582080841064452,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,33554432,0.20812992095947264,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,67108864,0.35191486358642576,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,67108864,0.3951760101318359,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,134217728,0.673282241821289,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,134217728,0.7561654663085937,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,268435456,1.2869961547851563,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,268435456,1.4604867553710936,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,536870912,2.512157440185547,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,536870912,2.8431829833984374,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,128,0.007662079930305481,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,128,0.033442881107330326,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,256,0.007158079743385315,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,256,0.032817280292510985,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,512,0.007178559899330139,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,512,0.032324481010437014,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1024,0.0072921597957611075,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1024,0.032504000663757325,sglang_eager
