framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,8,16,0.004383999854326248
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,8,16,0.006703999638557434
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,8,8,0.004985599964857102
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,8,8,0.006511999666690827
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,8,4,0.004828799888491631
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,8,2,0.004822399839758873
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,8,2,0.006726399809122085
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,8,1,0.004694399982690811
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,8,1,0.0067103996872901915
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,128,0.006678400188684463
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,2,64,0.008659200370311737
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,2,1,0.006457599997520447
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,2,64,0.004550400003790855
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,2,8,0.006700800359249115
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,32,0.004047999903559685
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,16,0.003920000046491623
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,2,4,0.006700800359249115
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,8,0.0036800000816583633
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,128,0.01268479973077774
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,4,0.004726399853825569
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,4,0.006639999896287918
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,64,0.00859839990735054
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,2,0.0047807998955249785
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,2,0.00676800012588501
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,1,0.004953600093722343
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,1,0.006892800331115723
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,128,0.006563200056552887
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,32,0.008553600311279297
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,128,0.014819200336933135
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,16,0.006911999732255936
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,32,0.00480320006608963
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,64,0.010595200210809707
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,32,0.00857279971241951
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,16,0.004800000041723251
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,16,0.008511999994516373
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,16,8,0.006639999896287918
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,8,0.0066880002617835995
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,2,0.004822399839758873
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,4,0.006662400066852569
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,2,0.007676800340414047
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,1,0.0037151999771595
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,8,4,0.006511999666690827
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,32,1,0.006620799750089645
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,128,0.006723199784755707
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,64,0.004844800010323525
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,128,0.01696320027112961
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,64,0.012019199877977371
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,32,0.00873280018568039
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,16,0.008505599945783615
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,8,0.004438399896025657
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,8,0.008489599823951722
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,4,0.004518400132656098
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,64,0.004614400118589402
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,4,0.006636799871921539
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,2,0.004236799851059914
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,8,0.003955199941992759
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,2,0.0075103998184204105
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,32,4,0.004016000032424927
