framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,8,128,1,16,4095,0.059926402568817136
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,4,256,1,32,1023,0.06922399997711182
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,8,2,1,8,2047,0.012921600043773651
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,64,16,1,1,1,0.013048000633716583
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,1,16,1,64,31,0.010859200358390808
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,32,1,1,2,63,0.012812800705432892
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,8,16,1,16,65535,0.22195041179656982
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,4,2,1,16,3,0.010620799660682679
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,128,64,1,1,127,0.014905600249767304
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,32,64,1,2,4095,0.04939680099487305
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,8,1,2,255,0.012780800461769104
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,4,64,1,32,15,0.013105599582195282
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,64,16,1,1,127,0.013184000551700593
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,16,512,1,8,511,0.07741280198097229
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,4,128,1,32,511,0.018211199343204497
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,128,1,2,2047,0.046025601029396054
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,2,2,1,32,16383,0.020559999346733093
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,1,1,1,15,0.01132960021495819
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,2,8,1,64,16383,0.023423999547958374
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,16,8,1,4,3,0.012291199713945388
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,64,64,1,1,16383,0.2352735996246338
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,8,1,1,16,31,0.010732799768447876
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,8,4,1,16,15,0.010889600217342376
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,1,1,1,65535,0.037406399846076965
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,64,32,1,1,8191,0.07649599909782409
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,16,1024,1,4,1023,0.22603199481964112
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,16,1,1,15,0.01496800035238266
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,64,256,1,2,31,0.025115200877189638
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,2,512,1,32,255,0.02330880016088486
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,32,1,1,2,131071,0.039822399616241455
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,64,1,2,1,0.012783999741077422
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,1,512,1,64,255,0.041833600401878356
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,32,4,1,2,16383,0.023393599689006804
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,64,1,1,16383,0.12157759666442872
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,16,8,1,4,8191,0.018771199882030486
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,256,1,1,255,0.04750719964504242
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,2,4,1,32,32767,0.026233598589897156
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,1024,1,1,63,0.12097439765930176
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,16,512,1,8,2047,0.23880319595336913
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,8,1,1,127,0.012894399464130402
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,16,16,1,8,65535,0.1054751992225647
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,1,32,1,64,1023,0.014871999621391296
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,8,16,1,16,7,0.013070400059223174
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,32,2,1,2,2047,0.015217599272727967
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,2,8,1,32,7,0.010756800323724747
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,32,128,1,2,4095,0.16629279851913453
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,8,128,1,8,63,0.015188799798488617
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,4,1,1,511,0.012894399464130402
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,128,128,1,1,127,0.021049599349498748
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,bfloat16,1,8,1,64,65535,0.11925920248031616
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,8,256,1,8,31,0.017075200378894807
SGLang,0.5.10,NVIDIA GB300,mla_generation,trtllm_mla,bfloat16,fp8,64,1,1,2,1023,0.015011200308799743
