framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,1,0.04529440104961395
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,3,0.04525440037250519
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,7,0.04536159932613373
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,15,0.04534879922866821
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,3,0.03704479932785034
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,1,0.037118399143218996
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,31,0.04736160039901734
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,63,0.049507200717926025
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,31,0.03710559904575348
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,63,0.03707199990749359
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,127,0.039243200421333314
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,127,0.055315202474594115
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,255,0.08642240166664124
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,255,0.04824160039424896
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,511,0.08549919724464417
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,1023,0.3018431901931763
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,1023,0.16087679862976073
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,2047,0.5909567832946777
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,2047,0.31195840835571287
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,bfloat16,511,0.15821440219879152
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,1,1,64,64,128,1,bfloat16,bfloat16,1,0.010532800108194351
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,1,1,64,64,128,1,bfloat16,bfloat16,3,0.010548800230026245
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,64,1,64,64,128,1,bfloat16,fp8,15,0.037136000394821164
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,1,1,64,64,128,1,bfloat16,bfloat16,7,0.010611200332641601
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,1,1,64,64,128,1,bfloat16,fp8,1,0.008868800103664398
SGLang,0.5.10,NVIDIA GB300,generation_attention,trtllm_mha,1,1,64,64,128,1,bfloat16,fp8,3,0.009092800319194794
