framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,1,128,1,fp8,fp8,0,23.266018676757813
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,1,128,1,bfloat16,fp8,0,23.3504150390625
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,2,128,1,bfloat16,fp8,0,23.34015655517578
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,2,128,1,fp8,fp8,0,23.406491088867188
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,4,128,1,bfloat16,fp8,0,23.5148681640625
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,4,128,1,fp8,fp8,0,23.75598602294922
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,2,128,1,bfloat16,bfloat16,0,34.81267395019531
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,1,128,1,bfloat16,bfloat16,0,35.13465576171875
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,8,128,1,bfloat16,fp8,0,23.475999450683595
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,8,128,1,fp8,fp8,0,23.74547576904297
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,4,128,1,bfloat16,bfloat16,0,34.460470581054686
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,96,128,1,bfloat16,fp8,0,12.598136138916015
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,96,128,1,fp8,fp8,0,12.432579040527344
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,1,128,1,bfloat16,fp8,0,11.793233489990234
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,1,128,1,bfloat16,bfloat16,0,17.879833984375
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,1,128,1,fp8,fp8,0,11.817047882080079
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,2,128,1,bfloat16,bfloat16,0,17.603416442871094
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,2,128,1,bfloat16,fp8,0,11.817350769042969
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,8,16384,96,8,128,1,bfloat16,bfloat16,0,34.83851013183594
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,2,128,1,fp8,fp8,0,12.070751953125
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,4,128,1,bfloat16,fp8,0,11.824215698242188
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,4,128,1,bfloat16,bfloat16,0,17.635406494140625
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,4,128,1,fp8,fp8,0,12.012641906738281
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,8,128,1,bfloat16,fp8,0,11.736788940429687
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,8,128,1,bfloat16,bfloat16,0,17.84173583984375
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,4,16384,96,8,128,1,fp8,fp8,0,12.044611358642578
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,96,128,1,bfloat16,fp8,0,6.324123382568359
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,96,128,1,fp8,fp8,0,6.401284790039062
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,1,128,1,bfloat16,bfloat16,0,8.405108642578124
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,1,128,1,bfloat16,fp8,0,6.018814468383789
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,1,128,1,fp8,fp8,0,5.867897415161133
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,2,128,1,bfloat16,bfloat16,0,8.886233520507812
SGLang,0.5.10,NVIDIA GB300,context_attention,trtllm_mha,2,16384,96,2,128,1,bfloat16,fp8,0,5.933967971801758
