framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,8,4,0.004735999926924706
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,8,4,0.008560000360012055
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,8,2,0.004543999955058098
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,8,2,0.00857279971241951
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,8,1,0.004508800059556961
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,8,1,0.008585599809885025
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,128,0.0068960003554821014
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,1,32,0.00862400010228157
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,64,0.006265600025653839
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,128,0.012876799702644348
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,32,0.00483199991285801
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,32,0.008796799927949905
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,16,0.004608000069856644
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,16,0.00854720026254654
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,8,0.004745600000023842
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,8,0.008700799942016602
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,4,0.00488319993019104
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,64,0.009062399715185165
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,4,0.00854720026254654
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,2,0.0048767998814582825
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,2,0.008640000224113464
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,16,1,0.004886399954557419
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,16,1,0.008774399757385254
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,128,0.008528000116348267
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,128,0.014867199957370758
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,64,0.010835199803113937
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,32,0.004707200080156326
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,32,0.00870719999074936
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,16,0.004704000055789947
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,16,0.008822400122880936
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,8,0.004454400017857551
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,8,0.008614400029182434
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,4,0.004553600028157234
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,4,0.008537600189447403
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,2,0.004508800059556961
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,4,16,0.00483199991285801
