framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,uniform,0.14470080137252808
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,uniform,0.19997119903564453
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,uniform,0.30845439434051514
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,uniform,0.5287615776062011
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,0.961849594116211
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,0.9631967544555664
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,0.9606592178344726
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,0.9626079559326172
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.6,0.14354559898376465
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.8,0.14368831634521484
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.01,0.1434598445892334
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.02,0.14316351890563966
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.2,0.14684351921081543
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.6,0.1998195266723633
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.8,0.20391040802001953
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.01,0.21142911911010742
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.02,0.206243839263916
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.2,0.20193920135498047
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.6,0.31683839797973634
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.8,0.3128851127624512
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.01,0.321539192199707
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.02,0.30904767990112303
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.2,0.2897926330566406
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.6,0.530563850402832
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.8,0.46517761230468746
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.01,0.43388225555419924
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.02,0.42621440887451173
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,uniform,0.11312639713287354
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,4,uniform,0.16957759857177734
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.2,0.37123775482177734
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,4,uniform,0.2765376091003418
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,4,uniform,0.49629759788513184
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,0.49596481323242186
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,0.49663357734680175
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,0.49581117630004884
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,0.6478963470458984
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,0.49633278846740725
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,power_law_0.6,0.11132863998413085
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,0.5878988647460938
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,power_law_0.8,0.12276672363281249
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.01,0.5525024032592774
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,power_law_1.01,0.1293075180053711
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,power_law_1.02,0.13218624114990235
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.02,0.5177215957641602
SGLang,0.5.10,NVIDIA GB300,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,4,power_law_1.2,0.12842240333557128
