framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,8192,2688,1856,6,128,32,8,power_law_1.2,1.221891860961914
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,384,7168,2048,8,256,8,16,power_law_1.01,0.41832447052001953
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,48,6144,16384,2,8,4,1,power_law_1.01,0.5050956726074218
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,6144,6144,2048,8,256,1,4,power_law_1.01,23.0993994140625
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,512,7168,2048,8,384,4,64,power_law_1.01,0.18338048934936524
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,8,4096,2688,22,512,2,32,power_law_1.01,0.4416230392456055
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,192,4096,1536,8,128,1,2,power_law_1.2,5.432908935546875
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,128,6144,2048,8,256,1,2,balanced,14.393380126953124
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,48,7168,2048,8,384,1,2,balanced,6.1126513671875005
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,3072,4096,1536,8,128,1,128,power_law_1.2,6.1439794921874995
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,512,3072,1536,8,256,4,1,power_law_1.01,3.4408889770507813
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,12288,7168,2048,8,384,2,2,power_law_1.01,34.850900878906245
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,32,7168,2048,8,384,2,128,power_law_1.2,0.06082943916320801
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,160,4096,1536,8,128,2,1,power_law_1.01,5.026737365722656
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,6144,4096,14336,2,8,8,2,balanced,3.082012023925781
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,1024,6144,2560,8,160,2,32,power_law_1.2,1.3670565795898437
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,1,6144,16384,2,8,16,8,power_law_1.01,0.038833920955657956
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,16,6144,2048,8,256,1,4,balanced,0.8991923522949218
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,384,4096,1536,8,128,2,2,balanced,2.8524990844726563
