framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,512,12,2,128,1,bfloat16,bfloat16,0,0.11993919610977173
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,64,2048,24,1,128,1,bfloat16,bfloat16,0,8.718836975097656
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,2048,1,1,128,1,bfloat16,bfloat16,0,0.12709120512008668
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,64,4,1,128,1,bfloat16,bfloat16,0,0.01356160044670105
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,12288,16,1,128,1,bfloat16,bfloat16,0,2.4492799758911135
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,512,4,4,128,1,bfloat16,bfloat16,0,0.03615359961986542
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,16,4,2,128,1,bfloat16,bfloat16,0,0.012856000661849975
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,128,1024,64,1,128,1,bfloat16,bfloat16,0,13.7126953125
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,256,512,96,4,128,1,bfloat16,bfloat16,0,13.5235107421875
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,128,512,2,1,128,1,bfloat16,bfloat16,0,0.2981839895248413
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,32,24,2,128,1,bfloat16,bfloat16,0,0.016176000237464905
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,512,24,24,128,1,bfloat16,bfloat16,0,0.06104959845542908
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,8192,32,2,128,1,bfloat16,bfloat16,0,10.053726196289062
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,128,4,4,128,1,bfloat16,bfloat16,0,0.015574400126934052
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,256,1,1,128,1,bfloat16,bfloat16,0,0.02052319943904877
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,16,48,4,128,1,bfloat16,bfloat16,0,0.014371199905872345
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,64,256,16,16,128,1,bfloat16,bfloat16,0,0.8891231536865234
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,128,48,1,128,1,bfloat16,bfloat16,0,0.030267199873924254
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,256,512,64,8,128,1,bfloat16,bfloat16,0,9.546875
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,64,4,2,128,1,bfloat16,bfloat16,0,0.015800000727176668
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,3072,12,4,128,1,bfloat16,bfloat16,0,1.1452303886413575
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,16,8,4,128,1,bfloat16,bfloat16,0,0.013233600556850434
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,32,24,4,128,1,bfloat16,bfloat16,0,0.01414719969034195
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,10240,64,1,128,1,bfloat16,bfloat16,0,31.588229370117187
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,16384,16,1,128,1,bfloat16,bfloat16,0,9.619553375244141
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,128,24,24,128,1,bfloat16,bfloat16,0,0.0162432000041008
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,8192,40,4,128,1,bfloat16,bfloat16,0,6.400224304199218
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,512,12,4,128,1,bfloat16,bfloat16,0,0.1578768014907837
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,64,24,1,128,1,bfloat16,bfloat16,0,0.016075199842453
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,32,4096,8,4,128,1,bfloat16,bfloat16,0,6.484017944335937
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,2048,16,1,128,1,bfloat16,bfloat16,0,0.34787840843200685
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,16,64,1,128,1,bfloat16,bfloat16,0,0.01632000058889389
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,1,32,2,128,1,bfloat16,bfloat16,0,0.013792000710964203
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,16384,8,4,128,1,bfloat16,bfloat16,0,10.302750396728516
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,16384,32,2,128,1,bfloat16,bfloat16,0,9.651841735839843
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,16384,12,4,128,1,bfloat16,bfloat16,0,8.151139068603516
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,1536,8,1,128,1,bfloat16,bfloat16,0,0.5496384143829346
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,64,1536,64,2,128,1,bfloat16,bfloat16,0,14.483399963378906
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,256,24,24,128,1,bfloat16,bfloat16,0,0.0409168004989624
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,512,12,4,128,1,bfloat16,bfloat16,0,0.03343839943408966
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,4096,24,8,128,1,bfloat16,bfloat16,0,9.117401885986329
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,8192,48,2,128,1,bfloat16,bfloat16,0,16.168537902832032
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,3072,32,32,128,1,bfloat16,bfloat16,0,3.900502395629883
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,128,128,12,4,128,1,bfloat16,bfloat16,0,0.2796416044235229
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,512,32,4,128,1,bfloat16,bfloat16,0,0.027249601483345032
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,32,1536,16,16,128,1,bfloat16,bfloat16,0,2.7189519882202147
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,2,3072,24,2,128,1,bfloat16,bfloat16,0,0.536899185180664
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,16,8192,48,2,128,1,bfloat16,bfloat16,0,64.3650634765625
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,1,16,12,12,128,1,bfloat16,bfloat16,0,0.011648000031709672
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,32,2048,12,12,128,1,bfloat16,bfloat16,0,3.114828872680664
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,4,32,40,40,128,1,bfloat16,bfloat16,0,0.018276800215244294
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,64,512,40,40,128,1,bfloat16,bfloat16,0,4.093387222290039
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,1024,48,48,128,1,bfloat16,bfloat16,0,1.2668848037719727
SGLang,0.5.10,NVIDIA L40S,context_attention,flash_attention,8,8192,96,96,128,1,bfloat16,bfloat16,0,73.400341796875
