framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,67108864,7.053139038085938,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,67108864,7.414555053710937,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,134217728,14.051394042968749,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,134217728,14.844715576171875,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,268435456,28.10709228515625,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,268435456,29.70236083984375,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,536870912,56.0266259765625,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,536870912,59.34248046875,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,128,0.013788479566574096,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,128,0.10495167732238771,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,256,0.013911360502243042,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,256,0.07211008071899414,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,512,0.013861440420150755,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,512,0.07394144058227539,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,1024,0.014180480241775512,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,1024,0.07363679885864258,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,2048,0.014595199823379517,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,2048,0.0731107187271118,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,4096,0.015965440273284913,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,4096,0.0735865592956543,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,8192,0.018961280584335327,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8192,0.07246784210205079,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16384,0.026031999588012694,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16384,0.07369855880737305,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,32768,0.04035903930664063,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,32768,0.07168928146362305,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,65536,0.06359456062316896,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,65536,0.07100160121917724,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,131072,0.11569408416748046,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,131072,0.11674079895019532,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,262144,0.2158739280700684,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,262144,0.22955135345458982,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,524288,0.35023841857910154,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,524288,0.3520652770996094,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,1048576,0.8340579223632811,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,1048576,0.8495273590087891,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,2097152,1.6491862487792968,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,2097152,1.677632293701172,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,4194304,3.327281188964844,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,4194304,3.3394155883789063,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,8388608,6.72569091796875,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8388608,6.728064575195313,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16777216,13.694080810546875,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16777216,13.705589599609374,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,33554432,27.370683593749998,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,33554432,27.52242919921875,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,67108864,54.704208984375,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,67108864,55.108754882812505,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,134217728,109.14471679687499,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,134217728,110.29051757812499,sglang_eager
