framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,16,4,0.004220800101757049
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,48,4,0.0041184000670909885
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,192,4,0.00875839963555336
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,4,32,0.008534400165081025
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,256,64,0.036950400471687316
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,512,2,0.004294399917125702
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,320,16,0.016390399634838106
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,3072,128,0.19692800045013428
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,128,16,0.010886400192975997
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,128,32,0.015072000026702882
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,512,1,0.008195199817419053
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,32,2,0.0080704003572464
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,64,8,0.004294399917125702
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,32,8,0.007859200239181519
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,64,1,0.007772800326347351
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,1536,1,0.0044319998472929
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,128,4,0.004287999868392944
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,16,128,0.01170559972524643
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,128,8,0.008726400136947633
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,bfloat16,4096,32,0.0691424012184143
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,48,64,0.013072000443935394
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_pre,default,fp8,64,4,0.00833280012011528
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,32,0.008320000022649765
