framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,0.6872365730149406
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,0.5999359999384198
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,uniform,0.6151268482208252
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.6,0.7459282261984689
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.6,0.5008676537445613
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,0.9880804572786603
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.8,0.7117266365459987
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,0.8735762204442705
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.01,0.7125001175062997
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.01,0.8826285736901419
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.02,0.7240969129971095
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.02,0.8659748537199837
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.2,0.7050623995917183
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.2,0.8384594321250916
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.8,0.5469147409711566
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.01,0.5801535998071943
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.02,0.7074367983000619
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,0.5265097277505058
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.2,0.5438720090048653
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.6,0.8129709754671369
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,0.49502627764429363
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.8,0.7668315427643912
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.6,1.1661056007657733
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.01,0.7447058268955775
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.02,0.7408146296228681
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.8,1.133349473135812
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.2,0.7481316583497184
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.01,1.1310756581170218
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.02,1.1302290337426322
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.2,1.1313837766647339
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,uniform,0.5656182851110186
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.6,0.5680868540491376
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.8,0.5669156551361084
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,0.5866148471832275
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.6,0.8358701688902719
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.8,0.8128987482615879
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.01,0.7602989741734096
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,0.5196799976485116
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.02,0.7372169137001038
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.2,0.7519195420401437
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.6,1.236793599809919
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,0.5079405733517238
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.8,1.2025316510881696
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.6,0.8014774816376823
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.8,0.7900269678660802
SGLang,0.5.10,NVIDIA GB200,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.01,1.2087570224489486
