framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,64,1,0,0.01693120002746582
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,64,4,0,0.015187199413776397
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,64,2,0,0.016118399798870087
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,64,16,0,0.015164799988269806
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,64,8,0,0.015244799852371215
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,64,32,0,0.014998400211334228
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,64,1,0,0.02505599856376648
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,64,64,0,0.015761600434780122
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,64,4,0,0.023201599717140198
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,64,8,0,0.02316640019416809
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,64,2,0,0.02507840096950531
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,64,32,0,0.02109919935464859
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,64,64,0,0.02337439954280853
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,64,16,0,0.023124800622463228
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,128,1,0,0.01903519928455353
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,128,4,0,0.01778720021247864
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,128,2,0,0.017033599317073822
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,128,8,0,0.0158160001039505
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,128,32,0,0.014905600249767304
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,128,64,0,0.017059199512004852
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,128,16,0,0.0152319997549057
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,128,2,0,0.02523680031299591
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,128,1,0,0.02736000120639801
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,128,4,0,0.025097599625587462
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,128,16,0,0.024435199797153473
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,128,64,0,0.02301599979400635
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,128,8,0,0.023515200614929198
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,128,32,0,0.02319519966840744
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,256,1,0,0.02515999972820282
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,256,2,0,0.02311040014028549
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,256,16,0,0.019009600579738616
