framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,16777216,0.22472703933715818,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,16777216,0.2565222358703613,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,33554432,0.3932672119140625,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,33554432,0.4625203323364258,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,67108864,0.7494553375244141,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,67108864,0.8942387390136719,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,134217728,1.433507843017578,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,134217728,1.7324954223632811,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,268435456,2.7922943115234373,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,268435456,3.4085272216796874,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,2,536870912,5.392701416015624,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,2,536870912,6.59984375,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,128,0.005017600059509277,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,128,0.04440063953399658,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,256,0.005038080215454101,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,256,0.043612160682678223,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,512,0.005089280009269714,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,512,0.04374527931213379,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,1024,0.00502784013748169,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,1024,0.044154877662658694,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,2048,0.005273600220680237,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,2048,0.04379648208618164,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,4096,0.005468159914016724,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,4096,0.044072961807250975,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,8192,0.005959680080413818,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8192,0.0438374376296997,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16384,0.006318079829216003,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16384,0.04459519863128662,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,32768,0.006502400040626526,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,32768,0.04395008087158203,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,65536,0.007813119888305664,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,65536,0.045055999755859374,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,131072,0.009983999729156494,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,131072,0.04384768009185791,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,262144,0.014909440279006958,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,262144,0.0444927978515625,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,524288,0.01888255953788757,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,524288,0.04392960071563721,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,1048576,0.025815041065216066,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,1048576,0.04417535781860352,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,2097152,0.04087808132171631,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,2097152,0.05304319858551025,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,4194304,0.07169023990631104,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,4194304,0.09383935928344726,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,8388608,0.18278400421142577,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,8388608,0.20116479873657225,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,16777216,0.29105152130126954,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,16777216,0.3275468826293945,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,33554432,0.5458841705322266,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,33554432,0.6334463882446288,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,67108864,1.0052710723876952,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,67108864,1.20627197265625,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,134217728,1.9313253784179687,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,134217728,2.2420069885253904,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,268435456,3.7296844482421876,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,268435456,4.362403869628906,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,536870912,7.310806884765626,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,536870912,8.527349853515625,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,128,0.005468159914016724,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,128,0.08160256385803223,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,256,0.005591040253639221,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,256,0.08078335762023926,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,512,0.005652480125427246,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,512,0.04711423873901367,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1024,0.005550079941749573,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1024,0.04472832202911377,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2048,0.005857279896736145,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2048,0.04413440227508545,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4096,0.006277120113372803,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4096,0.04418560028076172,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8192,0.0067788797616958624,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8192,0.044226560592651364,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16384,0.007301120162010193,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16384,0.0445030403137207,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,32768,0.008908799886703492,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,32768,0.045055999755859374,sglang_eager
